cristal,,vidrio,,Acetato,,cristal,,Viodrio,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),Abs,Wavelength (nm),Abs,
2220,91.2493515,2220,88.84999084,2220,86.40375519,2220,0.03993801028,2220,0.05086864531,
2219,91.21263885,2219,88.86114502,2219,85.06528473,2219,0.0399329029,2219,0.05080543831,
2218,91.20185852,2218,88.87379456,2218,83.44423676,2218,0.03986860067,2218,0.05075091124,
2217,91.21814728,2217,88.88889313,2217,81.66308594,2217,0.03983673826,2217,0.05066512153,
2216,91.24268341,2216,88.89864349,2216,80.03026581,2216,0.03979528695,2216,0.05062593892,
2215,91.28031921,2215,88.90801239,2215,78.79777527,2215,0.03981273249,2215,0.05058504641,
2214,91.30334473,2214,88.92375946,2214,78.11855316,2214,0.03983134404,2214,0.05051263422,
2213,91.31338501,2213,88.93357086,2213,78.1043396,2213,0.0398642011,2213,0.05047596619,
2212,91.29799652,2212,88.9462204,2212,78.71772003,2212,0.03982794285,2212,0.05042098835,
2211,91.26628876,2211,88.94970703,2211,79.8028183,2211,0.03981276229,2211,0.05033377558,
2210,91.24465179,2210,88.96316528,2210,81.23091125,2210,0.03980907425,2210,0.05028893054,
2209,91.23477173,2209,88.97848511,2209,82.78527069,2209,0.03976646438,2209,0.05025690049,
2208,91.23582458,2208,88.98835754,2208,84.17951202,2208,0.03975744173,2208,0.05019884184,
2207,91.25531006,2207,88.99325562,2207,85.23866272,2207,0.03976529837,2207,0.05016708001,
2206,91.28501129,2206,89.00925446,2206,85.78548431,2206,0.03973985463,2206,0.05010766536,
2205,91.3068924,2205,89.01852417,2205,85.76685333,2205,0.03975900263,2205,0.05005032197,
2204,91.30893707,2204,89.02365875,2204,85.22216034,2204,0.03977386653,2204,0.05001305416,
2203,91.2964325,2203,89.03649139,2203,84.27238464,2203,0.0397885628,2203,0.04997439682,
2202,91.27308655,2202,89.03701019,2202,83.10766602,2202,0.03980215266,2202,0.04995618761,
2201,91.24841309,2201,89.04417419,2201,81.86300659,2201,0.03977159783,2201,0.04990952089,
2200,91.24367523,2200,89.05145264,2200,80.8285141,2200,0.03974379599,2200,0.04988115281,
2199,91.25292206,2199,89.06215668,2199,80.15801239,2199,0.0396903567,2199,0.04982700199,
2198,91.27011871,2198,89.06765747,2198,79.89333344,2198,0.03970428556,2198,0.04981939495,
2197,91.29631805,2197,89.07176208,2197,80.06018829,2197,0.03972708806,2197,0.04980833456,
2196,91.31941223,2196,89.07714844,2196,80.56751251,2196,0.03974104673,2196,0.04978876561,
2195,91.31884003,2195,89.09218597,2195,81.27256775,2195,0.03977134079,2195,0.04978482053,
2194,91.30934906,2194,89.08547211,2194,81.98727417,2194,0.03978022188,2194,0.04975982383,
2193,91.27910614,2193,89.08452606,2193,82.50469971,2193,0.03974825144,2193,0.0497030504,
2192,91.2483139,2192,89.0895462,2192,82.68908691,2192,0.03974637762,2192,0.04969587922,
2191,91.24440002,2191,89.09577942,2191,82.49284363,2191,0.03973934427,2191,0.04968113452,
2190,91.25094604,2190,89.1009903,2190,81.8874054,2190,0.03972779959,2190,0.04968348518,
2189,91.2690506,2189,89.09466553,2189,80.95911407,2189,0.03966851905,2189,0.04962547123,
2188,91.29483032,2188,89.10428619,2188,79.81233215,2188,0.03972280771,2188,0.04959662631,
2187,91.31544495,2187,89.10729218,2187,78.64884186,2187,0.0397185795,2187,0.04960655048,
2186,91.30469513,2186,89.11322021,2186,77.72891235,2186,0.03974005207,2186,0.04957669228,
2185,91.2963028,2185,89.11971283,2185,77.13716888,2185,0.03973474726,2185,0.04955789074,
2184,91.26834869,2184,89.11534119,2184,77.01167297,2184,0.0397882238,2184,0.04959897697,
2183,91.25350952,2183,89.12085724,2183,77.41677856,2183,0.03976844996,2183,0.04956471175,
2182,91.23684692,2182,89.11509705,2182,78.32844543,2182,0.03973713145,2182,0.04955150932,
2181,91.25453949,2181,89.12979126,2181,79.62387085,2181,0.03969685361,2181,0.04954019189,
2180,91.27451324,2180,89.13286591,2180,81.11289978,2180,0.03969594464,2180,0.04950218648,
2179,91.29273224,2179,89.13059235,2179,82.50328064,2179,0.03970365971,2179,0.04951382056,
2178,91.30406189,2178,89.13327789,2178,83.69180298,2178,0.03974030912,2178,0.04951358959,
2177,91.3086319,2177,89.13670349,2177,84.45317078,2177,0.03975409642,2177,0.04950102419,
2176,91.28922272,2176,89.14057922,2176,84.61612701,2176,0.03975594044,2176,0.04947508872,
2175,91.27005768,2175,89.14028168,2175,84.14544678,2175,0.03975296021,2175,0.04943157732,
2174,91.24110413,2174,89.14180756,2174,83.09499359,2174,0.03977032006,2174,0.04946630076,
2173,91.23844147,2173,89.14675903,2173,81.68628693,2173,0.03977151215,2173,0.04945527762,
2172,91.24484253,2172,89.14292145,2172,80.01123047,2172,0.03972068056,2172,0.04945104197,
2171,91.26352692,2171,89.14521027,2171,78.38583374,2171,0.03973818198,2171,0.04942783713,
2170,91.29425812,2170,89.15029907,2170,76.97952271,2170,0.03974538669,2170,0.04943723604,
2169,91.30233002,2169,89.15077209,2169,75.96715546,2169,0.03977749869,2169,0.04943308607,
2168,91.28825378,2168,89.1491394,2168,75.47544098,2168,0.03980096057,2168,0.04942841828,
2167,91.27433777,2167,89.15885925,2167,75.52141571,2167,0.03978944197,2167,0.04941666871,
2166,91.25171661,2166,89.15515137,2166,76.01456451,2166,0.03978989646,2166,0.04939645156,
2165,91.23738098,2165,89.15410614,2165,76.81684875,2165,0.03976342827,2165,0.04938038439,
2164,91.233078,2164,89.15608215,2164,77.83136749,2164,0.0397743769,2164,0.04939555377,
2163,91.25209045,2163,89.15397644,2163,78.79803467,2163,0.03976013884,2163,0.04937884957,
2162,91.27168274,2162,89.15708923,2162,79.5836792,2162,0.03973764181,2162,0.04934288561,
2161,91.295784,2161,89.16262054,2161,80.03710175,2161,0.03977230564,2161,0.04939320311,
2160,91.29413605,2160,89.16000366,2160,80.09587097,2160,0.03978155553,2160,0.04936817661,
2159,91.28359222,2159,89.15979767,2159,79.78097534,2159,0.03983370215,2159,0.04938702658,
2158,91.26707458,2158,89.15948486,2158,79.19520569,2158,0.03979128599,2158,0.0493439585,
2157,91.24388123,2157,89.16590118,2157,78.47338104,2157,0.03978113085,2157,0.04933667928,
2156,91.23522949,2156,89.16259003,2156,77.80522919,2156,0.03977990896,2156,0.04932096228,
2155,91.24198914,2155,89.16490173,2155,77.44035339,2155,0.03976754099,2155,0.04933815822,
2154,91.25572205,2154,89.16455078,2154,77.49351501,2154,0.03977480158,2154,0.04937229306,
2153,91.27584076,2153,89.16429138,2153,78.03555298,2153,0.03978121653,2153,0.04932070151,
2152,91.28702545,2152,89.16643524,2152,79.05323792,2152,0.0397744067,2152,0.04934262484,
2151,91.29418945,2151,89.16676331,2151,80.47695923,2151,0.03981049359,2151,0.04936397076,
2150,91.2736969,2150,89.16652679,2150,82.09893799,2150,0.03979207948,2150,0.04932696372,
2149,91.25463104,2149,89.16830444,2149,83.65158844,2149,0.03981528804,2149,0.04932934418,
2148,91.22921753,2148,89.16651917,2148,84.83700562,2148,0.03983906284,2148,0.04936243221,
2147,91.22847748,2147,89.17128754,2147,85.51493835,2147,0.03981846571,2147,0.04932789132,
2146,91.23913574,2146,89.16947937,2146,85.62810516,2146,0.03977154195,2146,0.04932931438,
2145,91.25734711,2145,89.16752625,2145,85.15673828,2145,0.03981809691,2145,0.04935628548,
2144,91.27854919,2144,89.16351318,2144,84.21166992,2144,0.03980904445,2144,0.04933493957,
2143,91.2858963,2143,89.1648941,2143,83.00466156,2143,0.03983043879,2143,0.0493458733,
2142,91.27610016,2142,89.17136383,2142,81.86516571,2142,0.03986306861,2142,0.04934581369,
2141,91.25511932,2141,89.16956329,2141,81.08903503,2141,0.0398635231,2141,0.04934117571,
2140,91.23844147,2140,89.1696167,2140,80.80957031,2140,0.03987816349,2140,0.04933212698,
2139,91.22026825,2139,89.16874695,2139,81.15783691,2139,0.039854642,2139,0.04932667315,
2138,91.2293396,2138,89.17362976,2138,82.13389587,2138,0.03980498761,2138,0.04930759221,
2137,91.24019623,2137,89.17128754,2137,83.60210419,2137,0.03979999572,2137,0.04930759221,
2136,91.26330566,2136,89.17128754,2136,85.29655457,2136,0.03982269391,2136,0.04932795092,
2135,91.2775116,2135,89.17417908,2135,86.90946198,2135,0.03982970119,2135,0.04932899401,
2134,91.2703476,2134,89.17066956,2134,88.11724091,2134,0.03984476626,2134,0.04933325574,
2133,91.25875854,2133,89.17167664,2133,88.77960205,2133,0.03987399116,2133,0.04932864755,
2132,91.2370224,2132,89.1677475,2132,88.73989105,2132,0.03986689821,2132,0.04931104556,
2131,91.21443939,2131,89.16643524,2131,88.01551819,2131,0.03987572342,2131,0.04933688417,
2130,91.21641541,2130,89.17384338,2130,86.70219421,2130,0.03988213465,2130,0.049318932,
2129,91.22553253,2129,89.16888428,2129,85.12355804,2129,0.03986635804,2129,0.04934311658,
2128,91.24089813,2128,89.16664124,2128,83.64775848,2128,0.03985359147,2128,0.04933667928,
2127,91.25978088,2127,89.16946411,2127,82.43302917,2127,0.03985673934,2127,0.04931916296,
2126,91.26600647,2126,89.16797638,2126,81.79380035,2126,0.03987637535,2126,0.04932136834,
2125,91.25934601,2125,89.16667175,2125,81.83675385,2125,0.03988908604,2125,0.04932670295,
2124,91.2408371,2124,89.16910553,2124,82.58164215,2124,0.0399201028,2124,0.04932386056,
2123,91.22361755,2123,89.17166138,2123,83.84941864,2123,0.03991508111,2123,0.04932206497,
2122,91.20988464,2122,89.16365051,2122,85.32875824,2122,0.03988996893,2122,0.04932592064,
2121,91.2109375,2121,89.17058563,2121,86.78977203,2121,0.03987941146,2121,0.04933554679,
2120,91.22834015,2120,89.16362762,2120,87.93453979,2120,0.03985472396,2120,0.04931661114,
2119,91.24863434,2119,89.16363525,2119,88.51496124,2119,0.0398754403,2119,0.0493468605,
2118,91.26328278,2118,89.16700745,2118,88.39398956,2118,0.03992038593,2118,0.04937728122,
2117,91.25830841,2117,89.17068481,2117,87.57093811,2117,0.03989113122,2117,0.04933856428,
2116,91.24362183,2116,89.16507721,2116,86.22092438,2116,0.03991996124,2116,0.04933621362,
2115,91.21986389,2115,89.16358948,2115,84.71563721,2115,0.03993346915,2115,0.04934004322,
2114,91.20448303,2114,89.16395569,2114,83.21602631,2114,0.03994890675,2114,0.04934897646,
2113,91.20735931,2113,89.16540527,2113,82.06259918,2113,0.03990878165,2113,0.04933009669,
2112,91.21849823,2112,89.16144562,2112,81.52559662,2112,0.03990583122,2112,0.04936170578,
2111,91.23408508,2111,89.1598053,2111,81.73789215,2111,0.03988020495,2111,0.0493410863,
2110,91.2496109,2110,89.16355133,2110,82.67100525,2110,0.03989555687,2110,0.04937702045,
2109,91.25400543,2109,89.16106415,2109,84.06198883,2109,0.03991269693,2109,0.04938267544,
2108,91.24115753,2108,89.15687561,2108,85.77555084,2108,0.03993627802,2108,0.04936698452,
2107,91.22605133,2107,89.16062164,2107,87.4052124,2107,0.03995540738,2107,0.04935106263,
2106,91.20153809,2106,89.16095734,2106,88.6730423,2106,0.04002173617,2106,0.04940248653,
2105,91.19329834,2105,89.15737915,2105,89.32262421,2105,0.03999017552,2105,0.04939665645,
2104,91.20281219,2104,89.1536026,2104,89.18840027,2104,0.03996091336,2104,0.04941336438,
2103,91.21730804,2103,89.16110992,2103,88.3394928,2103,0.03991698101,2103,0.04938777909,
2102,91.23574829,2102,89.15831757,2102,86.99349976,2102,0.03993327171,2102,0.04939706251,
2101,91.23885345,2101,89.15491486,2101,85.4069519,2101,0.03994084895,2101,0.04938203841,
2100,91.23505402,2100,89.15881348,2100,83.90628052,2100,0.0399762094,2100,0.04936466739,
2099,91.2183609,2099,89.15612793,2099,82.83894348,2099,0.04000280425,2099,0.04937690496,
2098,91.1945343,2098,89.15916443,2098,82.42615509,2098,0.0400166288,2098,0.04940323904,
2097,91.18252563,2097,89.1495285,2097,82.81173706,2097,0.04003221169,2097,0.04942264408,
2096,91.18767548,2096,89.15557098,2096,83.86314392,2096,0.04000226781,2096,0.04938609898,
2095,91.209198,2095,89.15161133,2095,85.41965485,2095,0.03997768834,2095,0.04941733554,
2094,91.22187805,2094,89.15087891,2094,87.18218994,2094,0.03997402638,2094,0.04942624271,
2093,91.23691559,2093,89.15371704,2093,88.76168823,2093,0.04000062123,2093,0.04943642393,
2092,91.22743225,2092,89.15183258,2092,89.89310455,2092,0.04000002518,2092,0.04943311587,
2091,91.20944977,2091,89.15014648,2091,90.24375916,2091,0.0400419496,2091,0.04943172261,
2090,91.1835556,2090,89.13703156,2090,89.792099,2090,0.04007686302,2090,0.04942406714,
2089,91.1806488,2089,89.1503067,2089,88.67431641,2089,0.04004998133,2089,0.04942244291,
2088,91.18249512,2088,89.14876556,2088,87.09831238,2088,0.04004055634,2088,0.04945266619,
2087,91.20005035,2087,89.1501236,2087,85.33202362,2087,0.04002270475,2087,0.04945646599,
2086,91.21768951,2086,89.14736938,2086,83.8352356,2086,0.04001552239,2086,0.04946290702,
2085,91.2162323,2085,89.1404953,2085,82.87644196,2085,0.03997797146,2085,0.04941832274,
2084,91.22666931,2084,89.14602661,2084,82.72736359,2084,0.04003496468,2084,0.0494459942,
2083,91.20415497,2083,89.14309692,2083,83.3375473,2083,0.04006826133,2083,0.0494508408,
2082,91.18045807,2082,89.14006042,2082,84.62387085,2082,0.04010269791,2082,0.04945524782,
2081,91.16953278,2081,89.13773346,2081,86.35838318,2081,0.04008271173,2081,0.0494575128,
2080,91.17630768,2080,89.13877869,2080,88.06390381,2080,0.04008339345,2080,0.04947248101,
2079,91.19190979,2079,89.13793945,2079,89.50616455,2079,0.04000064731,2079,0.049448926,
2078,91.20388794,2078,89.13765717,2078,90.28520203,2078,0.04004444554,2078,0.04949171469,
2077,91.21844482,2077,89.13718414,2077,90.23468781,2077,0.0400294289,2077,0.04948599637,
2076,91.2052536,2076,89.12671661,2076,89.39651489,2076,0.04005787149,2076,0.04949026182,
2075,91.20424652,2075,89.13921356,2075,87.9716568,2075,0.04012904689,2075,0.04946662113,
2074,91.18471527,2074,89.13796997,2074,86.19313049,2074,0.04013251141,2074,0.04948904365,
2073,91.16819763,2073,89.13761139,2073,84.47856903,2073,0.04008975253,2073,0.04947395995,
2072,91.15994263,2072,89.13117981,2072,83.22906494,2072,0.04008623213,2072,0.04947123304,
2071,91.17108917,2071,89.12778473,2071,82.73321533,2071,0.04007229581,2071,0.04948762432,
2070,91.18936157,2070,89.12487793,2070,83.04472351,2070,0.04005580023,2070,0.04948376492,
2069,91.20246124,2069,89.13031006,2069,84.11597443,2069,0.04006513953,2069,0.04949829727,
2068,91.20523071,2068,89.12999725,2068,85.74465179,2068,0.04009582847,2068,0.04949928448,
2067,91.19309998,2067,89.13105011,2067,87.57151794,2067,0.04015258327,2067,0.04953061789,
2066,91.17199707,2066,89.1297226,2066,89.23136139,2066,0.04017015919,2066,0.04952745512,
2065,91.15599823,2065,89.12493896,2065,90.28294373,2065,0.04016118497,2065,0.04952127486,
2064,91.14981842,2064,89.1233902,2064,90.52043152,2064,0.0401795879,2064,0.04956871271,
2063,91.16783905,2063,89.12441254,2063,89.91230774,2063,0.04010874778,2063,0.04954210669,
2062,91.18135834,2062,89.12405396,2062,88.60274506,2062,0.04009250551,2062,0.04952464253,
2061,91.19281769,2061,89.12057495,2061,86.86308289,2061,0.04010715708,2061,0.04955377057,
2060,91.19503021,2060,89.1223526,2060,85.03923798,2060,0.04012021422,2060,0.0495297201,
2059,91.18267822,2059,89.12128448,2059,83.62442017,2059,0.04016413912,2059,0.04955704883,
2058,91.15755463,2058,89.11633301,2058,82.91082001,2058,0.04019057378,2058,0.04953308403,
2057,91.14754486,2057,89.12752533,2057,83.0295639,2057,0.04018444195,2057,0.04953528941,
2056,91.15007782,2056,89.1255188,2056,83.95373535,2056,0.04018129036,2056,0.0495515354,
2055,91.15516663,2055,89.12138367,2055,85.50811768,2055,0.0401340723,2055,0.04956247658,
2054,91.18141174,2054,89.1261673,2054,87.39890289,2054,0.04015332088,2054,0.04956877232,
2053,91.17894745,2053,89.10638428,2053,89.13006592,2053,0.04017546773,2053,0.04959062114,
2052,91.17958832,2052,89.11360168,2052,90.33659363,2052,0.04017418995,2052,0.04955533892,
2051,91.17904663,2051,89.11594391,2051,90.7173996,2051,0.04022229463,2051,0.04957535863,
2050,91.1484375,2050,89.11713409,2050,90.24456024,2050,0.0402558893,2050,0.04957211018,
2049,91.13815308,2049,89.11556244,2049,88.98733521,2049,0.04024916142,2049,0.049585253,
2048,91.14116669,2048,89.1159668,2048,87.25756073,2048,0.0401905477,2048,0.04959477112,
2047,91.157547,2047,89.11361694,2047,85.3561554,2047,0.04016834125,2047,0.04958171397,
2046,91.17124176,2046,89.10640717,2046,83.84654999,2046,0.0401725173,2046,0.04960333183,
2045,91.1778717,2045,89.10562134,2045,83.07600403,2045,0.04017884657,2045,0.04961331189,
2044,91.18264008,2044,89.11027527,2044,83.1270752,2044,0.04023200646,2044,0.04960327223,
2043,91.15648651,2043,89.10968018,2043,84.02346039,2043,0.04025807604,2043,0.04960820451,
2042,91.13990784,2042,89.10943604,2042,85.56401825,2042,0.04024930298,2042,0.0495948866,
2041,91.12457275,2041,89.10584259,2041,87.46327972,2041,0.04024413228,2041,0.04960013926,
2040,91.12923431,2040,89.10297394,2040,89.21166992,2040,0.04024456069,2040,0.04965870082,
2039,91.14345551,2039,89.09900665,2039,90.4082489,2039,0.04021951184,2039,0.04963623732,
2038,91.1674118,2038,89.10302734,2038,90.78684235,2038,0.04021817818,2038,0.04962924495,
2037,91.17819977,2037,89.10646057,2037,90.27864075,2037,0.04025802016,2037,0.04965179414,
2036,91.16279602,2036,89.10351563,2036,88.96291351,2036,0.04027341306,2036,0.04962825775,
2035,91.14322662,2035,89.10534668,2035,87.15776062,2035,0.04030210152,2035,0.04963377118,
2034,91.12430573,2034,89.10473633,2034,85.25128174,2034,0.04031164199,2034,0.04964088276,
2033,91.12055969,2033,89.09881592,2033,83.73258972,2033,0.04026636854,2033,0.04963226244,
2032,91.12493134,2032,89.10095978,2032,82.99472046,2032,0.04025174305,2032,0.04965495691,
2031,91.14787292,2031,89.09780121,2031,83.1031723,2031,0.04019733518,2031,0.04965132847,
2030,91.15898895,2030,89.09910583,2030,84.08049774,2030,0.04022172838,2030,0.04961464927,
2029,91.16055298,2029,89.09920502,2029,85.66239166,2029,0.04025651515,2029,0.04961998761,
2028,91.14512634,2028,89.09719849,2028,87.62142944,2028,0.04028363898,2028,0.04960408434,
2027,91.12994385,2027,89.10428619,2027,89.3456192,2027,0.04034285992,2027,0.04964895174,
2026,91.11286163,2026,89.10101318,2026,90.44073486,2026,0.04036444798,2026,0.04966082051,
2025,91.1079483,2025,89.10018921,2025,90.68650818,2025,0.04033817351,2025,0.04966636375,
2024,91.12021637,2024,89.10449219,2024,90.02985382,2024,0.04023589566,2024,0.04963069782,
2023,91.14387512,2023,89.09629822,2023,88.57833862,2023,0.04026892781,2023,0.04967913404,
2022,91.15288544,2022,89.09953308,2022,86.69836426,2022,0.04030252621,2022,0.04966226965,
2021,91.15110779,2021,89.10186005,2021,84.81641388,2021,0.04033411294,2021,0.04965158924,
2020,91.12889099,2020,89.09321594,2020,83.44539642,2020,0.04039481655,2020,0.04966636375,
2019,91.11236572,2019,89.10128784,2019,82.91513062,2019,0.04038808495,2019,0.04966537654,
2018,91.09887695,2018,89.0958252,2018,83.26637268,2018,0.04036010429,2018,0.04965788871,
2017,91.10089111,2017,89.10137939,2017,84.47399139,2017,0.04034249112,2017,0.04967750609,
2016,91.11863708,2016,89.0987854,2016,86.24326324,2016,0.04032056406,2016,0.04964131862,
2015,91.14272308,2015,89.1003952,2015,88.20583344,2015,0.04035277292,2015,0.04965925217,
2014,91.15289307,2014,89.09140778,2014,89.80482483,2014,0.04038567096,2014,0.0497087948,
2013,91.13626099,2013,89.10025024,2013,90.64320374,2013,0.04037873819,2013,0.04964587465,
2012,91.11511993,2012,89.09513092,2012,90.5855484,2012,0.04043453559,2012,0.04967097566,
2011,91.08982086,2011,89.09164429,2011,89.61952972,2011,0.04043195024,2011,0.0496600084,
2010,91.09043121,2010,89.09820557,2010,87.966362,2010,0.04039476067,2010,0.04967393726,
2009,91.10089874,2009,89.09700012,2009,86.01107025,2009,0.04035530239,2009,0.04965121299,
2008,91.12406921,2008,89.09868622,2008,84.2802887,2008,0.04035021737,2008,0.04968897253,
2007,91.13792419,2007,89.0872879,2007,83.17188263,2007,0.04036678001,2007,0.04968473315,
2006,91.14033508,2006,89.0906601,2006,82.96920776,2006,0.04039694741,2006,0.04966688529,
2005,91.1210022,2005,89.09804535,2005,83.67245483,2005,0.04044493288,2005,0.04969959334,
2004,91.09957886,2004,89.09695435,2004,85.16694641,2004,0.04044004902,2004,0.04968513921,
2003,91.07810974,2003,89.09020996,2003,87.00157166,2003,0.04042283073,2003,0.04967489466,
2002,91.08529663,2002,89.09114838,2002,88.85813904,2002,0.04038814083,2002,0.04970168322,
2001,91.11182404,2001,89.08973694,2001,90.13465881,2001,0.0403803587,2001,0.04969657585,
2000,91.13052368,2000,89.0880127,2000,90.53605652,2000,0.04039049894,2000,0.04969727248,
1999,91.14212036,1999,89.09226227,1999,90.12841797,1999,0.04042277485,1999,0.04968258739,
